student_id,畢業年度,班級_標準,座號,報考群類,模1_國文分數,模1_國文級分,模1_英文分數,模1_英文級分,模1_數學分數,模1_數學級分,模1_專一分數,模1_專一級分,模1_專二分數,模1_專二級分,模1_總分數,模1_總分級分,模1_轉換統測分數,模1_跨校排名,模2_國文分數,模2_國文級分,模2_英文分數,模2_英文級分,模2_數學分數,模2_數學級分,模2_專一分數,模2_專一級分,模2_專二分數,模2_專二級分,模2_總分數,模2_總分級分,模2_班級排名,模2_類別排名,模2_跨校排名,模2_轉換統測分數,模3_國文分數,模3_國文級分,模3_英文分數,模3_英文級分,模3_數學分數,模3_數學級分,模3_專一分數,模3_專一級分,模3_專二分數,模3_專二級分,模3_總分數,模3_總分級分,模3_班級排名,模3_類別排名,模3_跨校排名,模3_轉換統測分數,模4_國文分數,模4_國文級分,模4_英文分數,模4_英文級分,模4_數學分數,模4_數學級分,模4_專一分數,模4_專一級分,模4_專二分數,模4_專二級分,模4_總分數,模4_總分級分,模4_班級排名,模4_類別排名,模4_跨校排名,模4_轉換統測分數,模5_國文分數,模5_國文級分,模5_英文分數,模5_英文級分,模5_數學分數,模5_數學級分,模5_專一分數,模5_專一級分,模5_專二分數,模5_專二級分,模5_總分數,模5_總分級分,模5_班級排名,模5_類別排名,模5_跨校排名,模5_轉換統測分數,統測_國文分數,統測_國文級分,統測_英文分數,統測_英文級分,統測_數學B分數,統測_數學B級分,統測_專一分數,統測_專一級分,統測_專二分數,統測_專二級分,統測_總分數,統測_總分級分
114-3071-234020,114,233,,09商業與管理群,64.0,11.0,57.5,9.0,84.0,13.0,78.0,12.0,56.0,9.0,339.5,54.0,482.0,0.0,54.0,9.0,54.0,9.0,40.0,7.0,56.0,9.0,46.0,7.0,250.0,41.0,,,,361.0,46.0,8.0,54.0,9.0,64.0,10.0,70.0,11.0,54.0,9.0,288.0,47.0,,,,420.0,62.0,10.0,57.75,9.0,68.0,11.0,62.0,10.0,50.0,8.0,299.75,48.0,,,,442.0,48.0,8.0,67.5,11.0,56.0,9.0,64.0,10.0,42.0,7.0,277.5,45.0,,,,411.0,54.0,9.0,68.5,11.0,56.0,9.0,74.0,12.0,64.0,10.0,316.5,51.0
114-3071-234021,114,233,,09商業與管理群,64.0,11.0,48.75,8.0,72.0,11.0,76.0,12.0,56.0,9.0,316.75,51.0,461.0,0.0,64.0,10.0,51.5,8.0,64.0,10.0,68.0,11.0,46.0,7.0,293.5,46.0,,,,413.0,60.0,11.0,46.25,7.0,72.0,11.0,68.0,11.0,60.0,10.0,306.25,50.0,,,,446.0,0.0,0.0,0.0,0.0,36.0,6.0,0.0,0.0,52.0,8.0,88.0,14.0,,,,157.0,72.0,12.0,72.25,11.0,44.0,7.0,70.0,11.0,56.0,9.0,314.25,50.0,,,,478.0,62.0,10.0,72.0,11.0,48.0,8.0,76.0,12.0,70.0,11.0,328.0,52.0
114-3071-234023,114,233,,09商業與管理群,74.0,12.0,49.5,8.0,64.0,10.0,60.0,10.0,68.0,11.0,315.5,51.0,475.0,0.0,54.0,9.0,43.25,7.0,56.0,9.0,52.0,8.0,34.0,6.0,239.25,39.0,,,,337.0,70.0,12.0,45.75,7.0,56.0,9.0,52.0,8.0,52.0,8.0,275.75,44.0,,,,391.0,70.0,12.0,62.75,10.0,40.0,7.0,76.0,12.0,58.0,9.0,306.75,50.0,,,,465.0,66.0,11.0,50.5,8.0,40.0,7.0,58.0,9.0,40.0,7.0,254.5,42.0,,,,376.0,58.0,10.0,61.5,10.0,64.0,10.0,70.0,11.0,58.0,9.0,311.5,50.0
114-3071-234024,114,233,,09商業與管理群,66.0,11.0,66.25,11.0,68.0,11.0,82.0,13.0,64.0,10.0,346.25,56.0,508.0,0.0,86.0,14.0,68.25,11.0,40.0,7.0,68.0,11.0,60.0,10.0,322.25,53.0,,,,481.0,56.0,10.0,58.0,9.0,56.0,9.0,80.0,13.0,60.0,10.0,310.0,51.0,,,,462.0,72.0,12.0,57.5,9.0,24.0,4.0,78.0,12.0,64.0,10.0,295.5,47.0,,,,456.0,66.0,11.0,76.0,12.0,40.0,7.0,70.0,11.0,44.0,7.0,296.0,48.0,,,,435.0,70.0,12.0,67.5,11.0,60.0,10.0,74.0,12.0,52.0,8.0,323.5,53.0
114-3071-234025,114,233,,09商業與管理群,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,44.0,7.0,104.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114-3071-234026,114,234,,09商業與管理群,60.0,10.0,31.75,5.0,76.0,12.0,66.0,10.0,38.0,6.0,271.75,43.0,388.0,0.0,62.0,10.0,48.5,8.0,68.0,11.0,56.0,9.0,52.0,8.0,286.5,46.0,,,,405.0,52.0,9.0,56.25,9.0,68.0,11.0,66.0,11.0,60.0,10.0,302.25,50.0,,,,444.0,70.0,12.0,54.25,9.0,56.0,9.0,70.0,11.0,70.0,11.0,320.25,52.0,,,,487.0,56.0,10.0,49.75,8.0,36.0,6.0,52.0,8.0,56.0,9.0,249.75,41.0,,,,388.0,60.0,10.0,49.5,8.0,52.0,8.0,46.0,7.0,48.0,8.0,255.5,41.0
114-3071-234027,114,234,,09商業與管理群,58.0,10.0,37.25,6.0,56.0,9.0,50.0,8.0,34.0,6.0,235.25,39.0,354.0,0.0,60.0,10.0,48.75,8.0,40.0,7.0,42.0,7.0,40.0,7.0,230.75,39.0,,,,326.0,50.0,9.0,29.0,5.0,24.0,4.0,48.0,8.0,20.0,4.0,171.0,30.0,,,,258.0,60.0,10.0,45.5,7.0,8.0,2.0,64.0,10.0,30.0,5.0,207.5,34.0,,,,327.0,74.0,13.0,61.75,10.0,28.0,5.0,44.0,7.0,20.0,4.0,227.75,39.0,,,,331.0,68.0,11.0,54.0,9.0,28.0,5.0,46.0,7.0,40.0,7.0,236.0,39.0
114-3071-234029,114,234,,09商業與管理群,64.0,11.0,65.0,10.0,92.0,14.0,68.0,11.0,60.0,10.0,349.0,56.0,492.0,0.0,62.0,10.0,70.5,11.0,64.0,10.0,52.0,8.0,46.0,7.0,294.5,46.0,,,,408.0,48.0,9.0,58.5,9.0,72.0,11.0,72.0,12.0,56.0,9.0,306.5,50.0,,,,449.0,66.0,11.0,54.5,9.0,60.0,10.0,70.0,11.0,48.0,8.0,298.5,49.0,,,,444.0,64.0,11.0,67.0,11.0,52.0,8.0,56.0,9.0,48.0,8.0,287.0,47.0,,,,423.0,66.0,11.0,68.5,11.0,84.0,13.0,72.0,11.0,70.0,11.0,360.5,57.0
114-3071-234030,114,234,,09商業與管理群,68.0,11.0,67.75,11.0,72.0,11.0,82.0,13.0,62.0,10.0,351.75,56.0,511.0,0.0,,,,,,,,,,,,,,,,,60.0,11.0,58.25,9.0,68.0,11.0,64.0,10.0,68.0,11.0,318.25,52.0,,,,471.0,,,,,,,,,,,,,,,,,70.0,12.0,58.75,9.0,32.0,5.0,66.0,11.0,62.0,10.0,288.75,47.0,,,,451.0,64.0,11.0,63.0,10.0,72.0,11.0,62.0,10.0,72.0,11.0,333.0,53.0
114-3071-234031,114,234,,09商業與管理群,54.0,9.0,60.0,10.0,76.0,12.0,72.0,11.0,62.0,10.0,324.0,52.0,478.0,0.0,74.0,12.0,59.75,9.0,68.0,11.0,74.0,12.0,64.0,10.0,339.75,54.0,,,,498.0,52.0,9.0,67.0,11.0,64.0,10.0,82.0,13.0,78.0,12.0,343.0,55.0,,,,516.0,64.0,11.0,72.25,11.0,48.0,8.0,76.0,12.0,86.0,13.0,346.25,55.0,,,,530.0,68.0,12.0,67.25,11.0,48.0,8.0,76.0,12.0,74.0,12.0,333.25,55.0,,,,517.0,66.0,11.0,74.0,12.0,64.0,10.0,82.0,13.0,78.0,12.0,364.0,58.0
114-3071-234032,114,234,,09商業與管理群,66.0,11.0,35.0,6.0,32.0,5.0,56.0,9.0,34.0,6.0,223.0,37.0,350.0,0.0,62.0,10.0,45.75,7.0,24.0,4.0,40.0,7.0,30.0,5.0,201.75,33.0,,,,288.0,42.0,8.0,43.0,7.0,44.0,7.0,46.0,8.0,28.0,5.0,203.0,35.0,,,,284.0,60.0,10.0,52.0,8.0,12.0,2.0,42.0,7.0,30.0,5.0,196.0,32.0,,,,298.0,42.0,7.0,52.5,8.0,28.0,5.0,40.0,7.0,18.0,3.0,180.5,30.0,,,,276.0,48.0,8.0,56.0,9.0,28.0,5.0,40.0,7.0,28.0,5.0,200.0,34.0
114-3071-234033,114,234,,09商業與管理群,70.0,12.0,78.5,12.0,84.0,13.0,86.0,13.0,70.0,11.0,388.5,61.0,557.0,0.0,66.0,11.0,86.5,13.0,44.0,7.0,70.0,11.0,76.0,12.0,342.5,54.0,,,,515.0,64.0,11.0,64.25,10.0,84.0,13.0,74.0,12.0,72.0,11.0,358.25,57.0,,,,532.0,78.0,13.0,60.0,10.0,56.0,9.0,72.0,11.0,74.0,12.0,340.0,55.0,,,,514.0,72.0,12.0,79.0,12.0,56.0,9.0,68.0,11.0,66.0,11.0,341.0,55.0,,,,521.0,76.0,13.0,75.5,12.0,68.0,11.0,82.0,13.0,82.0,13.0,383.5,62.0
114-3071-234034,114,234,,09商業與管理群,62.0,10.0,76.25,12.0,76.0,12.0,76.0,12.0,60.0,10.0,350.25,56.0,500.0,0.0,58.0,9.0,57.25,9.0,72.0,11.0,74.0,12.0,72.0,11.0,333.25,52.0,,,,498.0,52.0,9.0,60.5,10.0,68.0,11.0,74.0,12.0,66.0,10.0,320.5,52.0,,,,477.0,50.0,8.0,56.0,9.0,56.0,9.0,78.0,12.0,78.0,12.0,318.0,50.0,,,,492.0,56.0,10.0,74.25,12.0,40.0,7.0,70.0,11.0,68.0,11.0,308.25,51.0,,,,480.0,58.0,10.0,80.0,13.0,64.0,10.0,90.0,14.0,70.0,11.0,362.0,58.0
114-3071-234035,114,234,,09商業與管理群,66.0,11.0,72.25,11.0,72.0,11.0,62.0,10.0,62.0,10.0,334.25,53.0,481.0,0.0,62.0,10.0,74.75,12.0,32.0,5.0,60.0,10.0,46.0,7.0,274.75,44.0,,,,394.0,50.0,9.0,71.25,11.0,60.0,10.0,64.0,10.0,46.0,7.0,291.25,47.0,,,,417.0,62.0,10.0,68.5,11.0,36.0,6.0,62.0,10.0,44.0,7.0,272.5,44.0,,,,406.0,68.0,12.0,77.75,12.0,32.0,5.0,56.0,9.0,36.0,6.0,269.75,44.0,,,,390.0,64.0,11.0,91.0,14.0,72.0,11.0,62.0,10.0,50.0,8.0,339.0,54.0
114-3071-234036,114,234,,09商業與管理群,58.0,10.0,46.75,8.0,56.0,9.0,66.0,10.0,68.0,11.0,294.75,48.0,457.0,0.0,70.0,11.0,69.25,11.0,36.0,6.0,66.0,10.0,52.0,8.0,293.25,46.0,,,,429.0,52.0,9.0,59.25,9.0,48.0,8.0,74.0,12.0,56.0,9.0,289.25,47.0,,,,434.0,66.0,11.0,62.5,10.0,40.0,7.0,72.0,11.0,66.0,10.0,306.5,49.0,,,,469.0,54.0,9.0,74.0,12.0,36.0,6.0,66.0,11.0,56.0,9.0,286.0,47.0,,,,438.0,62.0,10.0,72.0,11.0,56.0,9.0,68.0,11.0,76.0,12.0,334.0,53.0
114-3071-235001,114,234,,09商業與管理群,66.0,11.0,65.0,10.0,80.0,13.0,78.0,12.0,70.0,11.0,359.0,57.0,522.0,0.0,68.0,11.0,69.5,11.0,32.0,5.0,70.0,11.0,62.0,10.0,301.5,48.0,,,,456.0,64.0,11.0,60.5,10.0,64.0,10.0,68.0,11.0,58.0,9.0,314.5,51.0,,,,461.0,64.0,11.0,70.0,11.0,48.0,8.0,72.0,11.0,62.0,10.0,316.0,51.0,,,,479.0,64.0,11.0,63.75,10.0,40.0,7.0,74.0,12.0,64.0,10.0,305.75,50.0,,,,472.0,68.0,11.0,80.25,13.0,60.0,10.0,68.0,11.0,72.0,11.0,348.25,56.0
114-3071-235002,114,234,,09商業與管理群,82.0,14.0,67.0,11.0,96.0,15.0,82.0,13.0,92.0,14.0,419.0,67.0,604.0,0.0,80.0,13.0,74.75,12.0,80.0,13.0,86.0,13.0,72.0,11.0,392.75,62.0,,,,572.0,60.0,11.0,77.0,12.0,100.0,15.0,94.0,15.0,86.0,13.0,417.0,66.0,,,,613.0,72.0,12.0,70.5,11.0,48.0,8.0,94.0,15.0,90.0,14.0,374.5,60.0,,,,573.0,70.0,12.0,83.0,13.0,76.0,12.0,86.0,14.0,82.0,13.0,397.0,64.0,,,,599.0,70.0,12.0,82.0,13.0,92.0,14.0,98.0,15.0,90.0,14.0,432.0,68.0
114-3071-235003,114,234,,09商業與管理群,66.0,11.0,76.25,12.0,88.0,14.0,86.0,13.0,84.0,13.0,400.25,63.0,584.0,0.0,60.0,10.0,87.75,14.0,96.0,15.0,86.0,13.0,76.0,12.0,405.75,64.0,,,,579.0,72.0,13.0,84.0,13.0,68.0,11.0,84.0,13.0,90.0,14.0,398.0,64.0,,,,582.0,66.0,11.0,82.5,13.0,84.0,13.0,84.0,13.0,90.0,14.0,406.5,64.0,,,,600.0,74.0,13.0,86.5,13.0,80.0,13.0,78.0,12.0,66.0,11.0,384.5,62.0,,,,575.0,74.0,12.0,92.0,14.0,72.0,11.0,80.0,13.0,84.0,13.0,402.0,63.0
114-3071-235004,114,234,,15外語群英語類,58.0,10.0,39.75,7.0,48.0,8.0,70.0,11.0,58.0,9.0,273.75,45.0,429.0,0.0,62.0,10.0,46.25,7.0,28.0,5.0,52.0,8.0,54.0,9.0,242.25,39.0,,,,359.0,40.0,7.0,54.0,9.0,44.0,7.0,72.0,12.0,54.0,9.0,264.0,44.0,,,,396.0,60.0,10.0,47.25,8.0,28.0,5.0,54.0,9.0,44.0,7.0,233.25,39.0,,,,351.0,70.0,12.0,51.5,8.0,20.0,4.0,60.0,10.0,56.0,9.0,257.5,43.0,,,,403.0,60.0,10.0,58.5,9.0,32.0,5.0,64.0,10.0,62.0,10.0,276.5,44.0
114-3071-235005,114,234,,09商業與管理群,68.0,11.0,69.75,11.0,60.0,10.0,82.0,13.0,62.0,10.0,341.75,55.0,505.0,0.0,66.0,11.0,75.5,12.0,52.0,8.0,74.0,12.0,48.0,8.0,315.5,51.0,,,,449.0,58.0,10.0,63.0,10.0,68.0,11.0,66.0,11.0,44.0,7.0,299.0,49.0,,,,427.0,60.0,10.0,71.5,11.0,32.0,5.0,74.0,12.0,54.0,9.0,291.5,47.0,,,,445.0,68.0,12.0,73.0,11.0,40.0,7.0,74.0,12.0,56.0,9.0,311.0,51.0,,,,469.0,44.0,8.0,79.5,12.0,40.0,7.0,78.0,12.0,70.0,11.0,311.5,50.0
114-3071-235006,114,234,,09商業與管理群,72.0,12.0,74.25,12.0,96.0,15.0,90.0,14.0,86.0,13.0,418.25,66.0,609.0,0.0,82.0,13.0,89.75,14.0,80.0,13.0,80.0,13.0,84.0,13.0,415.75,66.0,,,,603.0,78.0,14.0,82.5,13.0,72.0,11.0,88.0,14.0,96.0,15.0,416.5,67.0,,,,609.0,78.0,13.0,82.0,13.0,76.0,12.0,86.0,13.0,96.0,15.0,418.0,66.0,,,,619.0,86.0,15.0,85.75,13.0,80.0,13.0,84.0,13.0,80.0,13.0,415.75,67.0,,,,622.0,80.0,13.0,82.5,13.0,96.0,15.0,88.0,14.0,88.0,14.0,434.5,69.0
114-3071-235007,114,234,,09商業與管理群,54.0,9.0,90.5,14.0,88.0,14.0,86.0,13.0,64.0,10.0,382.5,60.0,535.0,0.0,78.0,12.0,98.5,15.0,60.0,10.0,66.0,10.0,70.0,11.0,372.5,58.0,,,,536.0,62.0,11.0,83.0,13.0,48.0,8.0,62.0,10.0,52.0,8.0,307.0,50.0,,,,438.0,72.0,12.0,85.0,13.0,40.0,7.0,82.0,13.0,62.0,10.0,341.0,55.0,,,,510.0,68.0,12.0,88.5,14.0,60.0,10.0,66.0,11.0,52.0,8.0,334.5,55.0,,,,492.0,68.0,11.0,84.5,13.0,68.0,11.0,86.0,13.0,72.0,11.0,378.5,59.0
114-3071-235009,114,234,,09商業與管理群,72.0,12.0,67.5,11.0,64.0,10.0,82.0,13.0,60.0,10.0,345.5,56.0,507.0,0.0,74.0,12.0,73.0,11.0,36.0,6.0,66.0,10.0,60.0,10.0,309.0,49.0,,,,459.0,62.0,11.0,53.75,9.0,48.0,8.0,72.0,12.0,62.0,10.0,297.75,50.0,,,,447.0,78.0,13.0,71.0,11.0,20.0,4.0,68.0,11.0,62.0,10.0,299.0,49.0,,,,457.0,70.0,12.0,66.25,10.0,40.0,7.0,76.0,12.0,64.0,10.0,316.25,51.0,,,,490.0,72.0,12.0,77.5,12.0,60.0,10.0,70.0,11.0,68.0,11.0,347.5,56.0
114-3071-235010,114,234,,09商業與管理群,60.0,10.0,34.75,6.0,52.0,8.0,66.0,10.0,66.0,10.0,278.75,44.0,436.0,0.0,68.0,11.0,37.25,6.0,36.0,6.0,54.0,9.0,58.0,9.0,253.25,41.0,,,,382.0,52.0,9.0,46.0,7.0,48.0,8.0,80.0,13.0,64.0,10.0,290.0,47.0,,,,436.0,50.0,8.0,38.25,6.0,40.0,7.0,76.0,12.0,62.0,10.0,266.25,43.0,,,,422.0,66.0,11.0,45.5,7.0,40.0,7.0,62.0,10.0,62.0,10.0,275.5,45.0,,,,433.0,46.0,8.0,59.5,9.0,44.0,7.0,68.0,11.0,76.0,12.0,293.5,47.0
114-3071-235011,114,234,,09商業與管理群,56.0,9.0,27.75,5.0,52.0,8.0,78.0,12.0,66.0,10.0,279.75,44.0,442.0,0.0,78.0,12.0,36.25,6.0,28.0,5.0,64.0,10.0,58.0,9.0,264.25,42.0,,,,402.0,64.0,11.0,21.75,4.0,76.0,12.0,78.0,12.0,50.0,8.0,289.75,47.0,,,,426.0,64.0,11.0,37.75,6.0,40.0,7.0,62.0,10.0,58.0,9.0,261.75,43.0,,,,403.0,80.0,14.0,40.0,7.0,48.0,8.0,62.0,10.0,48.0,8.0,278.0,47.0,,,,423.0,66.0,11.0,51.0,8.0,60.0,10.0,66.0,10.0,64.0,10.0,307.0,49.0
114-3071-235012,114,234,,09商業與管理群,66.0,11.0,63.0,10.0,44.0,7.0,72.0,11.0,66.0,10.0,311.0,49.0,477.0,0.0,66.0,11.0,61.75,10.0,20.0,4.0,54.0,9.0,58.0,9.0,259.75,43.0,,,,393.0,58.0,10.0,49.75,8.0,52.0,8.0,74.0,12.0,62.0,10.0,295.75,48.0,,,,442.0,60.0,10.0,64.25,10.0,24.0,4.0,70.0,11.0,60.0,10.0,278.25,45.0,,,,429.0,62.0,11.0,72.25,11.0,28.0,5.0,60.0,10.0,54.0,9.0,276.25,46.0,,,,422.0,54.0,9.0,67.5,11.0,48.0,8.0,72.0,11.0,76.0,12.0,317.5,51.0
114-3071-235014,114,234,,09商業與管理群,72.0,12.0,60.25,10.0,68.0,11.0,82.0,13.0,70.0,11.0,352.25,57.0,525.0,0.0,74.0,12.0,79.75,12.0,36.0,6.0,70.0,11.0,72.0,11.0,331.75,52.0,,,,504.0,72.0,13.0,66.0,10.0,60.0,10.0,86.0,14.0,72.0,11.0,356.0,58.0,,,,531.0,72.0,12.0,70.0,11.0,40.0,7.0,80.0,13.0,72.0,11.0,334.0,54.0,,,,509.0,74.0,13.0,87.75,14.0,20.0,4.0,82.0,13.0,74.0,12.0,337.75,56.0,,,,525.0,88.0,15.0,85.5,13.0,76.0,12.0,90.0,14.0,86.0,13.0,425.5,67.0
114-3071-235015,114,234,,09商業與管理群,60.0,10.0,61.75,10.0,68.0,11.0,54.0,9.0,50.0,8.0,293.75,48.0,421.0,0.0,56.0,9.0,56.5,9.0,44.0,7.0,54.0,9.0,32.0,5.0,242.5,39.0,,,,344.0,44.0,8.0,51.75,8.0,48.0,8.0,58.0,9.0,34.0,6.0,235.75,39.0,,,,336.0,52.0,9.0,52.5,8.0,20.0,4.0,62.0,10.0,30.0,5.0,216.5,36.0,,,,324.0,64.0,11.0,60.25,10.0,28.0,5.0,50.0,8.0,42.0,7.0,244.25,41.0,,,,362.0,62.0,10.0,68.0,11.0,60.0,10.0,56.0,9.0,62.0,10.0,308.0,50.0
114-3071-235016,114,234,,09商業與管理群,72.0,12.0,66.25,11.0,52.0,8.0,80.0,13.0,70.0,11.0,340.25,55.0,518.0,0.0,68.0,11.0,60.25,10.0,52.0,8.0,64.0,10.0,52.0,8.0,296.25,47.0,,,,429.0,60.0,11.0,65.0,10.0,60.0,10.0,76.0,12.0,84.0,13.0,345.0,56.0,,,,520.0,68.0,11.0,65.5,10.0,28.0,5.0,76.0,12.0,72.0,11.0,309.5,49.0,,,,480.0,58.0,10.0,79.0,12.0,40.0,7.0,74.0,12.0,60.0,10.0,311.0,51.0,,,,474.0,60.0,10.0,76.0,12.0,68.0,11.0,80.0,13.0,74.0,12.0,358.0,58.0
114-3071-235017,114,234,,09商業與管理群,72.0,12.0,78.5,12.0,60.0,10.0,78.0,12.0,84.0,13.0,372.5,59.0,555.0,0.0,,,,,,,,,,,,,,,,,54.0,10.0,64.5,10.0,60.0,10.0,74.0,12.0,84.0,13.0,336.5,55.0,,,,508.0,78.0,13.0,65.5,10.0,52.0,8.0,68.0,11.0,86.0,13.0,349.5,55.0,,,,529.0,56.0,10.0,83.75,13.0,56.0,9.0,74.0,12.0,72.0,12.0,341.75,56.0,,,,523.0,66.0,11.0,70.0,11.0,56.0,9.0,84.0,13.0,86.0,13.0,362.0,57.0
114-3071-235018,114,234,,09商業與管理群,64.0,11.0,77.0,12.0,92.0,14.0,88.0,14.0,82.0,13.0,403.0,64.0,582.0,0.0,72.0,12.0,75.0,12.0,56.0,9.0,84.0,13.0,78.0,12.0,365.0,58.0,,,,548.0,70.0,12.0,71.25,11.0,64.0,10.0,82.0,13.0,90.0,14.0,377.25,60.0,,,,564.0,70.0,12.0,77.5,12.0,48.0,8.0,74.0,12.0,72.0,11.0,341.5,55.0,,,,518.0,70.0,12.0,79.75,12.0,44.0,7.0,80.0,13.0,74.0,12.0,347.75,56.0,,,,537.0,58.0,10.0,81.5,13.0,72.0,11.0,80.0,13.0,86.0,13.0,377.5,60.0
114-3071-235019,114,234,,09商業與管理群,56.0,9.0,53.75,9.0,92.0,14.0,86.0,13.0,70.0,11.0,357.75,56.0,530.0,0.0,68.0,11.0,66.0,10.0,68.0,11.0,58.0,9.0,44.0,7.0,304.0,48.0,,,,420.0,56.0,10.0,67.0,11.0,76.0,12.0,72.0,12.0,56.0,9.0,327.0,54.0,,,,476.0,62.0,10.0,64.75,10.0,60.0,10.0,70.0,11.0,66.0,10.0,322.75,51.0,,,,488.0,52.0,9.0,53.75,9.0,68.0,11.0,74.0,12.0,60.0,10.0,307.75,51.0,,,,472.0,44.0,8.0,61.5,10.0,76.0,12.0,70.0,11.0,68.0,11.0,319.5,52.0
114-3071-235020,114,234,,09商業與管理群,66.0,11.0,54.75,9.0,60.0,10.0,66.0,10.0,64.0,10.0,310.75,50.0,465.0,0.0,56.0,9.0,47.5,8.0,48.0,8.0,54.0,9.0,58.0,9.0,263.5,43.0,,,,391.0,62.0,11.0,39.75,6.0,60.0,10.0,72.0,12.0,48.0,8.0,281.75,47.0,,,,404.0,68.0,11.0,51.0,8.0,52.0,8.0,66.0,10.0,60.0,10.0,297.0,47.0,,,,449.0,60.0,10.0,57.0,9.0,40.0,7.0,58.0,9.0,50.0,8.0,265.0,43.0,,,,399.0,70.0,12.0,68.0,11.0,44.0,7.0,58.0,9.0,70.0,11.0,310.0,50.0
114-3071-235021,114,234,,09商業與管理群,66.0,11.0,67.0,11.0,60.0,10.0,84.0,13.0,72.0,11.0,349.0,56.0,528.0,0.0,74.0,12.0,51.5,8.0,44.0,7.0,66.0,10.0,74.0,12.0,309.5,49.0,,,,476.0,56.0,10.0,54.0,9.0,52.0,8.0,78.0,12.0,62.0,10.0,302.0,49.0,,,,453.0,60.0,10.0,68.5,11.0,32.0,5.0,62.0,10.0,62.0,10.0,284.5,46.0,,,,435.0,64.0,11.0,74.0,12.0,32.0,5.0,80.0,13.0,60.0,10.0,310.0,51.0,,,,474.0,60.0,10.0,72.0,11.0,44.0,7.0,64.0,10.0,66.0,10.0,306.0,48.0
114-3071-235022,114,234,,52家政群,76.0,13.0,67.75,11.0,52.0,8.0,86.0,13.0,60.0,10.0,341.75,55.0,511.0,0.0,72.0,12.0,78.5,12.0,44.0,7.0,66.0,10.0,60.0,10.0,320.5,51.0,,,,472.0,58.0,10.0,62.75,10.0,44.0,7.0,78.0,12.0,70.0,11.0,312.75,50.0,,,,479.0,74.0,12.0,69.5,11.0,32.0,5.0,74.0,12.0,56.0,9.0,305.5,49.0,,,,464.0,68.0,12.0,76.25,12.0,48.0,8.0,72.0,12.0,64.0,10.0,328.25,54.0,,,,503.0,66.0,11.0,87.5,14.0,48.0,8.0,88.0,14.0,76.0,12.0,365.5,59.0
114-3071-235023,114,234,,09商業與管理群,58.0,10.0,47.75,8.0,56.0,9.0,58.0,9.0,48.0,8.0,267.75,44.0,398.0,0.0,70.0,11.0,60.0,10.0,16.0,3.0,60.0,10.0,56.0,9.0,262.0,43.0,,,,399.0,52.0,9.0,48.0,8.0,64.0,10.0,60.0,10.0,54.0,9.0,278.0,46.0,,,,398.0,62.0,10.0,51.5,8.0,48.0,8.0,56.0,9.0,38.0,6.0,255.5,41.0,,,,374.0,74.0,13.0,54.5,9.0,56.0,9.0,48.0,8.0,50.0,8.0,282.5,47.0,,,,422.0,56.0,9.0,60.5,10.0,60.0,10.0,56.0,9.0,44.0,7.0,276.5,45.0
114-3071-235024,114,234,,09商業與管理群,72.0,12.0,60.5,10.0,64.0,10.0,84.0,13.0,74.0,12.0,354.5,57.0,537.0,0.0,64.0,10.0,48.75,8.0,52.0,8.0,64.0,10.0,46.0,7.0,274.75,43.0,,,,393.0,60.0,11.0,46.0,7.0,60.0,10.0,78.0,12.0,46.0,7.0,290.0,47.0,,,,418.0,62.0,10.0,53.75,9.0,52.0,8.0,68.0,11.0,68.0,11.0,303.75,49.0,,,,464.0,,,,,,,,,,,,,,,,,62.0,10.0,62.0,10.0,44.0,7.0,26.0,4.0,84.0,13.0,278.0,44.0
114-3071-235025,114,235,,09商業與管理群,46.0,8.0,36.5,6.0,36.0,6.0,74.0,12.0,42.0,7.0,234.5,39.0,379.0,0.0,56.0,9.0,29.0,5.0,44.0,7.0,50.0,8.0,42.0,7.0,221.0,36.0,,,,319.0,46.0,8.0,24.5,4.0,56.0,9.0,62.0,10.0,36.0,6.0,224.5,37.0,,,,322.0,60.0,10.0,41.5,7.0,36.0,6.0,60.0,10.0,26.0,4.0,223.5,37.0,,,,330.0,48.0,8.0,43.0,7.0,20.0,4.0,62.0,10.0,44.0,7.0,217.0,36.0,,,,339.0,58.0,10.0,37.0,6.0,36.0,6.0,72.0,11.0,52.0,8.0,255.0,41.0
114-3071-235026,114,235,,09商業與管理群,66.0,11.0,69.75,11.0,44.0,7.0,72.0,11.0,62.0,10.0,313.75,50.0,475.0,0.0,62.0,10.0,78.5,12.0,44.0,7.0,62.0,10.0,40.0,7.0,286.5,46.0,,,,403.0,54.0,10.0,72.5,11.0,52.0,8.0,72.0,12.0,44.0,7.0,294.5,48.0,,,,427.0,72.0,12.0,69.5,11.0,32.0,5.0,82.0,13.0,42.0,7.0,297.5,48.0,,,,444.0,68.0,12.0,79.0,12.0,32.0,5.0,74.0,12.0,54.0,9.0,307.0,50.0,,,,463.0,78.0,13.0,83.0,13.0,64.0,10.0,76.0,12.0,64.0,10.0,365.0,58.0
