student_id,畢業年度,班級_標準,甄選群類,志願學校,志願學校類型,志願科系,志願科系分類,系科組代碼,一階篩選結果,不通過原因,二階結果,是否最終錄取
114-3071-233020,114,232,21資管類,國立高雄科技大學,國立科大,金融資訊系,資訊類,105069.0,未通過,未通過第1項倍率篩選,,False
114-3071-233020,114,232,09商業與管理群,國立臺中科技大學,國立科大,保險金融管理系,商管類,113029.0,通過,,未錄取,False
114-3071-233020,114,232,09商業與管理群,逢甲大學,私立大學,經濟學系,商管類,807011.0,未通過,未通過第1項倍率篩選,,False
114-3071-233020,114,232,09商業與管理群,逢甲大學,私立大學,財務金融學系,商管類,807012.0,未通過,未通過第1項倍率篩選,,False
114-3071-233023,114,232,09商業與管理群,健行科技大學,私立科大,行銷與流通管理系,商管類,210039.0,通過,,錄取,True
114-3071-233023,114,232,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過第1項倍率篩選,,False
114-3071-233024,114,233,09商業與管理群,國立雲林科技大學,國立科大,文化資產維護系,藝術人文類,102052.0,通過,,,False
114-3071-233024,114,233,21資管類,國立屏東科技大學,國立科大,資訊管理系,資訊類,103038.0,通過,,,False
114-3071-233024,114,233,09商業與管理群,國立屏東科技大學,國立科大,工業管理系,商管類,103040.0,通過,,,False
114-3071-233024,114,233,09商業與管理群,國立高雄科技大學,國立科大,海事資訊科技系,資訊類,105126.0,通過,,錄取,True
114-3071-233024,114,233,09商業與管理群,國立勤益科技大學,國立科大,工業工程與管理系,工程類,110022.0,通過,,,False
114-3071-233024,114,233,09商業與管理群,國立臺中科技大學,國立科大,應用中文系,語文類,113038.0,通過,,,False
114-3071-233025,114,233,09商業與管理群,國立屏東科技大學,國立科大,工業管理系,商管類,103040.0,未通過,未通過第3項倍率篩選,,False
114-3071-233025,114,233,09商業與管理群,國立屏東科技大學,國立科大,休閒運動健康系,餐旅觀光類,103056.0,未通過,未通過第2項倍率篩選,,False
114-3071-233025,114,233,09商業與管理群,國立高雄科技大學,國立科大,資訊管理系,資訊類,105053.0,未通過,未通過第2項倍率篩選,,False
114-3071-233025,114,233,09商業與管理群,國立高雄科技大學,國立科大,海事資訊科技系,資訊類,105126.0,未通過,未通過第1項倍率篩選,,False
114-3071-233025,114,233,21資管類,國立勤益科技大學,國立科大,資訊管理系,資訊類,110030.0,未通過,未通過第1項倍率篩選,,False
114-3071-233025,114,233,21資管類,國立臺中科技大學,國立科大,人工智慧應用工程學士學位學程,資訊類,113049.0,未通過,未通過第2項倍率篩選,,False
114-3071-233026,114,233,09商業與管理群,國立高雄科技大學,國立科大,行銷與流通管理系,商管類,105058.0,未通過,未通過第2項倍率篩選,,False
114-3071-233026,114,233,09商業與管理群,國立高雄科技大學,國立科大,財務管理系,商管類,105065.0,未通過,未通過第2項倍率篩選,,False
114-3071-233026,114,233,09商業與管理群,國立高雄科技大學,國立科大,智慧商務系,商管類,105075.0,未通過,未通過第2項倍率篩選,,False
114-3071-233026,114,233,21資管類,國立勤益科技大學,國立科大,人工智慧應用工程系,資訊類,110046.0,未通過,未通過第2項倍率篩選,,False
114-3071-233026,114,233,21資管類,國立臺中科技大學,國立科大,人工智慧應用工程學士學位學程,資訊類,113049.0,未通過,未通過第2項倍率篩選,,False
114-3071-233027,114,233,09商業與管理群,國立高雄科技大學,國立科大,商務資訊應用系,資訊類,105080.0,未通過,未通過第1項倍率篩選,,False
114-3071-233027,114,233,09商業與管理群,國立虎尾科技大學,國立科大,財務金融系,商管類,107039.0,未通過,未通過第3項倍率篩選,,False
114-3071-233027,114,233,09商業與管理群,國立臺中科技大學,國立科大,企業管理系,商管類,113031.0,通過,,未錄取,False
114-3071-233027,114,233,09商業與管理群,國立臺北商業大學,國立大學,商業設計管理系（桃園校區）,設計類,114015.0,通過,,錄取,True
114-3071-233027,114,233,09商業與管理群,逢甲大學,私立大學,會計學系,商管類,807007.0,通過,,未錄取,False
114-3071-233027,114,233,09商業與管理群,逢甲大學,私立大學,國際經營與貿易學系,商管類,807008.0,通過,,,False
114-3071-233028,114,233,21資管類,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105063.0,通過,,錄取,True
114-3071-233028,114,233,09商業與管理群,國立高雄科技大學,國立科大,會計資訊系,資訊類,105067.0,未通過,未通過第2項倍率篩選,,False
114-3071-233028,114,233,09商業與管理群,國立高雄科技大學,國立科大,財政稅務系,商管類,105070.0,未通過,未通過第3項倍率篩選,,False
114-3071-233028,114,233,09商業與管理群,國立臺中科技大學,國立科大,財政稅務系,商管類,113003.0,未通過,未通過第2項倍率篩選,,False
114-3071-233028,114,233,09商業與管理群,國立臺中教育大學,國立大學,文化創意產業設計與營運學系,設計類,729006.0,未通過,未通過第4項倍率篩選,,False
114-3071-233028,114,233,21資管類,中原大學,私立大學,資訊管理學系,資訊類,804005.0,未通過,未通過第2項倍率篩選,,False
114-3071-233029,114,233,09商業與管理群,國立雲林科技大學,國立科大,文化資產維護系,藝術人文類,102052.0,未通過,未通過第3項倍率篩選,,False
114-3071-233029,114,233,09商業與管理群,國立高雄科技大學,國立科大,漁業科技與管理系,商管類,105101.0,通過,,錄取,True
114-3071-233029,114,233,09商業與管理群,國立虎尾科技大學,國立科大,企業管理系,商管類,107036.0,未通過,未通過第2項倍率篩選,,False
114-3071-233029,114,233,09商業與管理群,國立勤益科技大學,國立科大,健康產業科技研發與管理系,商管類,110033.0,未通過,未通過同級分超額篩選,,False
114-3071-233029,114,233,09商業與管理群,國立臺中科技大學,國立科大,休閒事業經營系,餐旅觀光類,113027.0,未通過,未通過第1項倍率篩選,,False
114-3071-233029,114,233,21資管類,國立臺北商業大學,國立大學,資訊管理系（臺北校區）（資安人才）,資訊類,114010.0,未通過,未通過第2項倍率篩選,,False
114-3071-233030,114,233,09商業與管理群,國立雲林科技大學,國立科大,企業管理系,商管類,102021.0,未通過,未通過第4項倍率篩選,,False
114-3071-233030,114,233,09商業與管理群,國立高雄科技大學,國立科大,國際企業系,商管類,105047.0,未通過,未通過第3項倍率篩選,,False
114-3071-233030,114,233,21資管類,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105063.0,通過,,錄取,True
114-3071-233030,114,233,09商業與管理群,國立高雄科技大學,國立科大,金融系,商管類,105064.0,未通過,未通過第3項倍率篩選,,False
114-3071-233030,114,233,09商業與管理群,國立臺中科技大學,國立科大,國際貿易與經營系,商管類,113001.0,通過,,,False
114-3071-233030,114,233,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過第1項倍率篩選,,False
114-3071-233032,114,233,09商業與管理群,朝陽科技大學,私立科大,企業管理系,商管類,201002.0,未通過,未通過同級分超額篩選,,False
114-3071-233032,114,233,09商業與管理群,弘光科技大學,私立科大,健康事業管理系,商管類,209017.0,通過,,,False
114-3071-233032,114,233,09商業與管理群,嶺東科技大學,私立科大,企業管理系,商管類,218001.0,通過,,錄取,True
114-3071-233032,114,233,09商業與管理群,嶺東科技大學,私立科大,行銷與流通管理系,商管類,218004.0,通過,,,False
114-3071-233032,114,233,09商業與管理群,嶺東科技大學,私立科大,時尚經營系,設計類,218040.0,未通過,未通過第2項倍率篩選,,False
114-3071-233032,114,233,09商業與管理群,僑光科技大學,私立科大,企業管理系,商管類,230004.0,通過,,,False
114-3071-233034,114,233,09商業與管理群,國立高雄科技大學,國立科大,財政稅務系,商管類,105070.0,未通過,未通過第3項倍率篩選,,False
114-3071-233034,114,233,21資管類,國立高雄科技大學,國立科大,商務資訊應用系（資安人才）,資訊類,105081.0,未通過,未通過第3項倍率篩選,,False
114-3071-233034,114,233,09商業與管理群,國立高雄科技大學,國立科大,海事資訊科技系,資訊類,105126.0,未通過,未通過同級分超額篩選,,False
114-3071-233034,114,233,21資管類,國立勤益科技大學,國立科大,行銷與流通管理系,商管類,110032.0,未通過,未通過第2項倍率篩選,,False
114-3071-233034,114,233,09商業與管理群,國立臺中科技大學,國立科大,應用中文系,語文類,113038.0,未通過,未通過第1項倍率篩選,,False
114-3071-233036,114,233,21資管類,國立高雄科技大學,國立科大,商務資訊應用系（資安人才）,資訊類,105081.0,通過,,未錄取,False
114-3071-233036,114,233,09商業與管理群,國立高雄科技大學,國立科大,供應鏈管理系,商管類,105082.0,通過,,錄取,True
114-3071-233036,114,233,09商業與管理群,國立虎尾科技大學,國立科大,應用外語系,語文類,107049.0,通過,,未錄取,False
114-3071-233036,114,233,09商業與管理群,國立臺中科技大學,國立科大,流通管理系,商管類,113023.0,未通過,未通過同級分超額篩選,,False
114-3071-233036,114,233,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過第1項倍率篩選,,False
114-3071-233036,114,233,21資管類,中原大學,私立大學,資訊管理學系,資訊類,804005.0,未通過,未通過第2項倍率篩選,,False
114-3071-234001,114,233,21資管類,國立臺中科技大學,國立科大,資訊管理系（資安人才）,資訊類,113019.0,通過,,未錄取,False
114-3071-234001,114,233,21資管類,國立臺北商業大學,國立大學,資訊管理系（臺北校區）（資安人才）,資訊類,114010.0,未通過,未通過第2項倍率篩選,,False
114-3071-234001,114,233,09商業與管理群,致理科技大學,私立科大,會計資訊系,資訊類,245006.0,通過,,錄取,True
114-3071-234002,114,233,09商業與管理群,國立高雄科技大學,國立科大,金融資訊系,資訊類,105068.0,未通過,未通過第1項倍率篩選,,False
114-3071-234002,114,233,09商業與管理群,國立高雄科技大學,國立科大,財政稅務系,商管類,105070.0,未通過,未通過第1項倍率篩選,,False
114-3071-234002,114,233,09商業與管理群,國立虎尾科技大學,國立科大,財務金融系,商管類,107039.0,未通過,未通過第1項倍率篩選,,False
114-3071-234002,114,233,09商業與管理群,國立臺中科技大學,國立科大,財政稅務系,商管類,113003.0,未通過,未通過第1項倍率篩選,,False
114-3071-234002,114,233,09商業與管理群,逢甲大學,私立大學,會計學系,商管類,807007.0,未通過,未通過第2項倍率篩選,,False
114-3071-234002,114,233,09商業與管理群,逢甲大學,私立大學,財稅學系,商管類,807009.0,未通過,未通過第1項倍率篩選,,False
114-3071-234003,114,233,09商業與管理群,國立高雄科技大學,國立科大,觀光管理系,商管類,105071.0,未通過,未通過第1項倍率篩選,,False
114-3071-234003,114,233,09商業與管理群,國立高雄科技大學,國立科大,應用英語系,語文類,105088.0,未通過,未通過第1項倍率篩選,,False
114-3071-234003,114,233,09商業與管理群,國立高雄科技大學,國立科大,海事資訊科技系,資訊類,105126.0,未通過,未通過第4項倍率篩選,,False
114-3071-234003,114,233,09商業與管理群,國立高雄餐旅大學,國立大學,休閒暨遊憩管理系,商管類,112010.0,通過,,錄取,True
114-3071-234003,114,233,09商業與管理群,國立臺中科技大學,國立科大,休閒事業經營系,餐旅觀光類,113027.0,未通過,未通過第2項倍率篩選,,False
114-3071-234003,114,233,09商業與管理群,國立暨南國際大學,國立大學,觀光休閒與餐旅管理學系觀光休閒組,商管類,719001.0,未通過,未通過第2項倍率篩選,,False
114-3071-234004,114,233,09商業與管理群,國立高雄科技大學,國立科大,國際企業系,商管類,105047.0,未通過,未通過第1項倍率篩選,,False
114-3071-234004,114,233,09商業與管理群,國立高雄科技大學,國立科大,應用日語系,語文類,105090.0,未通過,未通過第1項倍率篩選,,False
114-3071-234004,114,233,09商業與管理群,國立臺中科技大學,國立科大,應用日語系,語文類,113037.0,未通過,未通過第1項倍率篩選,,False
114-3071-234004,114,233,09商業與管理群,國立臺北商業大學,國立大學,數位多媒體設計系（桃園校區）,資訊類,114017.0,未通過,未通過第2項倍率篩選,,False
114-3071-234004,114,233,09商業與管理群,逢甲大學,私立大學,財稅學系,商管類,807009.0,未通過,未通過第1項倍率篩選,,False
114-3071-234004,114,233,21資管類,高雄醫學大學,私立大學,醫務管理暨醫療資訊學系,資訊類,818001.0,未通過,未通過第1項倍率篩選,,False
114-3071-234006,114,233,09商業與管理群,國立雲林科技大學,國立科大,企業管理系,商管類,102021.0,通過,,未錄取,False
114-3071-234006,114,233,09商業與管理群,國立雲林科技大學,國立科大,會計系,商管類,102029.0,通過,,未錄取,False
114-3071-234006,114,233,09商業與管理群,國立臺北科技大學,國立科大,經營管理系,商管類,104025.0,未通過,未通過第2項倍率篩選,,False
114-3071-234006,114,233,09商業與管理群,國立高雄科技大學,國立科大,金融系,商管類,105064.0,通過,,--,False
114-3071-234006,114,233,09商業與管理群,國立高雄科技大學,國立科大,財務管理系,商管類,105065.0,未通過,未通過第1項倍率篩選,,False
114-3071-234006,114,233,09商業與管理群,國立臺北商業大學,國立大學,財政稅務系（臺北校區）,商管類,114003.0,通過,,錄取,True
114-3071-234007,114,233,09商業與管理群,國立雲林科技大學,國立科大,財務金融系,商管類,102027.0,未通過,未通過第3項倍率篩選,,False
114-3071-234007,114,233,09商業與管理群,國立臺中科技大學,國立科大,財務金融系,商管類,113006.0,通過,,錄取,True
114-3071-234007,114,233,09商業與管理群,國立臺北商業大學,國立大學,財政稅務系（臺北校區）,商管類,114003.0,未通過,未通過第3項倍率篩選,,False
114-3071-234007,114,233,09商業與管理群,國立彰化師範大學,國立大學,財務金融技術學系,商管類,713005.0,未通過,未通過同級分超額篩選,,False
114-3071-234007,114,233,09商業與管理群,國立宜蘭大學,國立大學,應用經濟與管理學系,商管類,723001.0,通過,,,False
114-3071-234008,114,233,09商業與管理群,國立雲林科技大學,國立科大,文化資產維護系,藝術人文類,102052.0,未通過,未通過第4項倍率篩選,,False
114-3071-234008,114,233,09商業與管理群,國立高雄科技大學,國立科大,人力資源發展系,商管類,105066.0,未通過,未通過同級分超額篩選,,False
114-3071-234008,114,233,09商業與管理群,國立虎尾科技大學,國立科大,企業管理系,商管類,107036.0,未通過,未通過第2項倍率篩選,,False
114-3071-234008,114,233,09商業與管理群,國立虎尾科技大學,國立科大,應用外語系,語文類,107049.0,通過,,,False
114-3071-234008,114,233,21資管類,國立勤益科技大學,國立科大,行銷與流通管理系,商管類,110032.0,通過,,錄取,True
114-3071-234008,114,233,09商業與管理群,國立臺中科技大學,國立科大,應用中文系,語文類,113038.0,通過,,未錄取,False
,114,233,09商業與管理群,國立雲林科技大學,國立科大,工業工程與管理系,工程類,102020.0,未通過,未通過第2項倍率篩選,,False
,114,233,09商業與管理群,國立屏東科技大學,國立科大,工業管理系,商管類,103040.0,通過,,,False
,114,233,09商業與管理群,國立高雄科技大學,國立科大,工業工程與管理系,工程類,105005.0,未通過,未通過第1項倍率篩選,,False
,114,233,09商業與管理群,國立高雄科技大學,國立科大,金融系,商管類,105064.0,通過,,錄取,True
,114,233,09商業與管理群,國立臺中科技大學,國立科大,財務金融系,商管類,113006.0,未通過,未通過第1項倍率篩選,,False
,114,233,09商業與管理群,國立彰化師範大學,國立大學,財務金融技術學系,商管類,713005.0,未通過,未通過第1項倍率篩選,,False
114-3071-234010,114,233,09商業與管理群,國立雲林科技大學,國立科大,工業工程與管理系,工程類,102020.0,未通過,未通過同級分超額篩選,,False
114-3071-234010,114,233,09商業與管理群,國立高雄科技大學,國立科大,航運管理系,商管類,105077.0,通過,,未錄取,False
114-3071-234010,114,233,09商業與管理群,國立高雄科技大學,國立科大,航運技術系,工程類,105120.0,通過,,錄取,True
114-3071-234010,114,233,09商業與管理群,國立臺灣海洋大學,國立大學,航運管理學系,商管類,710002.0,未通過,未通過第1項倍率篩選,,False
114-3071-234010,114,233,09商業與管理群,國立臺灣海洋大學,國立大學,海洋經營管理學士學位學程,商管類,710006.0,未通過,未通過第2項倍率篩選,,False
114-3071-234010,114,233,09商業與管理群,國立宜蘭大學,國立大學,應用經濟與管理學系,商管類,723001.0,未通過,未通過第1項倍率篩選,,False
114-3071-234012,114,233,21資管類,國立臺灣藝術大學,國立大學,圖文傳播藝術學系,傳播類,721002.0,未通過,未通過第1項倍率篩選,,False
114-3071-234012,114,233,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過第1項倍率篩選,,False
114-3071-234012,114,233,09商業與管理群,中原大學,私立大學,會計學系,商管類,804004.0,未通過,未通過第1項倍率篩選,,False
114-3071-234012,114,233,09商業與管理群,逢甲大學,私立大學,國際經營與貿易學系,商管類,807008.0,未通過,未通過同級分超額篩選,,False
114-3071-234012,114,233,09商業與管理群,逢甲大學,私立大學,經濟學系,商管類,807011.0,未通過,未通過第1項倍率篩選,,False
114-3071-234012,114,233,21資管類,高雄醫學大學,私立大學,醫務管理暨醫療資訊學系,資訊類,818001.0,通過,,錄取,True
114-3071-234014,114,233,09商業與管理群,國立高雄科技大學,國立科大,金融資訊系,資訊類,105068.0,未通過,未通過第3項倍率篩選,,False
114-3071-234014,114,233,09商業與管理群,國立勤益科技大學,國立科大,應用英語系,語文類,110036.0,通過,,未錄取,False
114-3071-234014,114,233,09商業與管理群,國立臺中科技大學,國立科大,國際貿易與經營系,商管類,113001.0,通過,,錄取,True
114-3071-234014,114,233,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過第1項倍率篩選,,False
114-3071-234014,114,233,09商業與管理群,逢甲大學,私立大學,國際經營與貿易學系,商管類,807008.0,通過,,未錄取,False
114-3071-234014,114,233,09商業與管理群,逢甲大學,私立大學,財務金融學系,商管類,807012.0,未通過,未通過第2項倍率篩選,,False
,114,233,07設計群,國立雲林科技大學,國立科大,創意生活設計系,設計類,102043.0,通過,,未錄取,False
,114,233,07設計群,國立屏東科技大學,國立科大,時尚設計與管理系,設計類,103045.0,未通過,未通過第1項倍率篩選,,False
,114,233,07設計群,國立高雄科技大學,國立科大,工業設計系,設計類,105100.0,通過,,未錄取,False
,114,233,07設計群,國立高雄大學,國立大學,工藝與創意設計學系,設計類,717001.0,未通過,未通過第1項倍率篩選,,False
,114,233,07設計群,國立屏東大學,國立大學,視覺藝術學系,設計類,738016.0,未通過,未通過第1項倍率篩選,,False
,114,233,07設計群,實踐大學,私立大學,服飾設計與經營學系（高雄校區）,設計類,817019.0,通過,,,False
114-3071-234016,114,233,09商業與管理群,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105061.0,通過,,,False
114-3071-234016,114,233,09商業與管理群,國立虎尾科技大學,國立科大,工業管理系,商管類,107032.0,通過,,未錄取,False
114-3071-234016,114,233,09商業與管理群,國立臺北護理健康大學,國立大學,生死與健康心理諮商系,醫護健康類,111020.0,未通過,未通過第2項倍率篩選,,False
114-3071-234016,114,233,21資管類,淡江大學,私立大學,資訊管理學系,資訊類,805006.0,未通過,未通過第1項倍率篩選,,False
114-3071-234016,114,233,21資管類,世新大學,私立大學,資訊管理學系資訊管理組,資訊類,815004.0,通過,,未錄取,False
114-3071-234016,114,233,09商業與管理群,實踐大學,私立大學,國際經營與貿易學系（臺北校區）,商管類,817009.0,通過,,錄取,True
,114,233,13家政群生活應用類,國立臺中科技大學,國立科大,美容系,其他,113043.0,未通過,未通過第1項倍率篩選,,False
,114,233,13家政群生活應用類,長庚學校財團法人長庚科技大學,私立科大,化妝品應用系（林口校區）,其他,237010.0,通過,,未錄取,False
114-3071-234017,114,233,09商業與管理群,國立屏東科技大學,國立科大,企業管理系,商管類,103041.0,未通過,未通過第2項倍率篩選,,False
114-3071-234017,114,233,09商業與管理群,國立高雄科技大學,國立科大,應用日語系,語文類,105090.0,未通過,未通過第2項倍率篩選,,False
114-3071-234017,114,233,09商業與管理群,國立高雄科技大學,國立科大,海事資訊科技系,資訊類,105126.0,未通過,未通過第4項倍率篩選,,False
114-3071-234017,114,233,09商業與管理群,國立臺北護理健康大學,國立大學,健康事業管理系,商管類,111005.0,未通過,未通過第3項倍率篩選,,False
114-3071-234017,114,233,09商業與管理群,國立高雄餐旅大學,國立大學,餐旅暨會展行銷管理系,商管類,112003.0,通過,,,False
114-3071-234017,114,233,09商業與管理群,國立臺中科技大學,國立科大,休閒事業經營系,餐旅觀光類,113027.0,未通過,未通過第2項倍率篩選,,False
114-3071-234020,114,233,09商業與管理群,國立雲林科技大學,國立科大,應用外語系,語文類,102047.0,未通過,未通過第1項倍率篩選,,False
114-3071-234020,114,233,21資管類,國立雲林科技大學,國立科大,應用外語系,語文類,102049.0,未通過,未通過第1項倍率篩選,,False
114-3071-234020,114,233,09商業與管理群,國立高雄科技大學,國立科大,航運管理系,商管類,105077.0,通過,,,False
114-3071-234020,114,233,09商業與管理群,國立高雄科技大學,國立科大,應用德語系,語文類,105093.0,未通過,未通過第2項倍率篩選,,False
114-3071-234020,114,233,09商業與管理群,國立高雄科技大學,國立科大,海事資訊科技系,資訊類,105126.0,未通過,未通過第1項倍率篩選,,False
114-3071-234020,114,233,09商業與管理群,國立虎尾科技大學,國立科大,應用外語系,語文類,107049.0,通過,,,False
114-3071-234021,114,233,09商業與管理群,國立臺北商業大學,國立大學,商業設計管理系（桃園校區）,設計類,114015.0,未通過,未通過同級分超額篩選,,False
114-3071-234021,114,233,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過第1項倍率篩選,,False
114-3071-234021,114,233,09商業與管理群,中原大學,私立大學,會計學系,商管類,804004.0,未通過,未通過第1項倍率篩選,,False
114-3071-234021,114,233,09商業與管理群,逢甲大學,私立大學,會計學系,商管類,807007.0,通過,,未錄取,False
114-3071-234021,114,233,09商業與管理群,銘傳大學,私立大學,會計學系（台北校區）,商管類,816005.0,通過,,錄取,True
114-3071-234021,114,233,09商業與管理群,實踐大學,私立大學,會計學系（臺北校區）,商管類,817008.0,通過,,未錄取,False
114-3071-234023,114,233,09商業與管理群,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105061.0,通過,,錄取,True
114-3071-234023,114,233,09商業與管理群,國立虎尾科技大學,國立科大,財務金融系,商管類,107039.0,通過,,,False
114-3071-234023,114,233,09商業與管理群,國立勤益科技大學,國立科大,企業管理系,商管類,110026.0,通過,,,False
114-3071-234023,114,233,09商業與管理群,德明財經科技大學,私立科大,風險管理與財富規劃系,商管類,227010.0,通過,,,False
114-3071-234023,114,233,09商業與管理群,逢甲大學,私立大學,風險管理與保險學系,商管類,807013.0,未通過,未通過第1項倍率篩選,,False
114-3071-234023,114,233,09商業與管理群,實踐大學,私立大學,風險管理與保險學系（臺北校區）,商管類,817014.0,通過,,,False
114-3071-234026,114,234,09商業與管理群,明志科技大學,私立科大,工業工程與管理系,工程類,214024.0,通過,,錄取,True
114-3071-234026,114,234,09商業與管理群,明志科技大學,私立科大,經營管理系,商管類,214026.0,未通過,未通過同級分超額篩選,,False
114-3071-234026,114,234,09商業與管理群,致理科技大學,私立科大,國際貿易系,商管類,245013.0,通過,,,False
114-3071-234029,114,234,09商業與管理群,國立臺中科技大學,國立科大,財務金融系,商管類,113006.0,未通過,未通過第2項倍率篩選,,False
114-3071-234029,114,234,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過第1項倍率篩選,,False
114-3071-234029,114,234,09商業與管理群,中原大學,私立大學,會計學系,商管類,804004.0,通過,,未錄取,False
114-3071-234029,114,234,21資管類,中原大學,私立大學,資訊管理學系,資訊類,804005.0,未通過,未通過第2項倍率篩選,,False
114-3071-234029,114,234,21資管類,淡江大學,私立大學,資訊管理學系,資訊類,805006.0,未通過,未通過第1項倍率篩選,,False
114-3071-234030,114,234,09商業與管理群,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105061.0,未通過,未通過第3項倍率篩選,,False
114-3071-234030,114,234,09商業與管理群,國立高雄科技大學,國立科大,金融資訊系,資訊類,105068.0,未通過,未通過第3項倍率篩選,,False
114-3071-234030,114,234,09商業與管理群,國立高雄科技大學,國立科大,財政稅務系,商管類,105070.0,未通過,未通過第2項倍率篩選,,False
114-3071-234030,114,234,09商業與管理群,國立勤益科技大學,國立科大,行銷與流通管理系,商管類,110031.0,通過,,錄取,True
114-3071-234030,114,234,09商業與管理群,國立臺中科技大學,國立科大,保險金融管理系,商管類,113029.0,未通過,未通過第2項倍率篩選,,False
114-3071-234030,114,234,09商業與管理群,逢甲大學,私立大學,國際經營與貿易學系,商管類,807008.0,未通過,未通過第2項倍率篩選,,False
114-3071-234031,114,234,09商業與管理群,國立雲林科技大學,國立科大,文化資產維護系,藝術人文類,102052.0,通過,,,False
114-3071-234031,114,234,09商業與管理群,中國科技大學,私立科大,財務金融系（臺北校區）,商管類,219021.0,通過,,,False
114-3071-234031,114,234,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,未通過,未通過同級分超額篩選,,False
114-3071-234031,114,234,21資管類,中原大學,私立大學,國際經營與貿易學系,商管類,804003.0,未通過,未通過同級分超額篩選,,False
114-3071-234031,114,234,09商業與管理群,中原大學,私立大學,會計學系,商管類,804004.0,通過,,錄取,True
114-3071-234031,114,234,09商業與管理群,淡江大學,私立大學,會計學系,商管類,805005.0,未通過,未通過第2項倍率篩選,,False
114-3071-234033,114,234,09商業與管理群,國立高雄科技大學,國立科大,工業工程與管理系,工程類,105005.0,通過,,,False
114-3071-234033,114,234,09商業與管理群,國立高雄科技大學,國立科大,資訊管理系,資訊類,105053.0,通過,,,False
114-3071-234033,114,234,09商業與管理群,國立高雄科技大學,國立科大,金融系,商管類,105064.0,通過,,,False
114-3071-234033,114,234,09商業與管理群,國立勤益科技大學,國立科大,工業工程與管理系,工程類,110022.0,通過,,,False
114-3071-234033,114,234,21資管類,國立臺中科技大學,國立科大,資訊管理系,資訊類,113017.0,通過,,,False
114-3071-234033,114,234,09商業與管理群,國立臺北商業大學,國立大學,財政稅務系（臺北校區）,商管類,114003.0,未通過,未通過同級分超額篩選,,False
114-3071-234034,114,234,09商業與管理群,國立雲林科技大學,國立科大,工業工程與管理系,工程類,102020.0,未通過,未通過第1項倍率篩選,,False
114-3071-234034,114,234,09商業與管理群,國立雲林科技大學,國立科大,應用外語系,語文類,102047.0,未通過,未通過第1項倍率篩選,,False
114-3071-234034,114,234,09商業與管理群,國立臺中科技大學,國立科大,保險金融管理系,商管類,113029.0,通過,,未錄取,False
114-3071-234034,114,234,21資管類,中原大學,私立大學,國際經營與貿易學系,商管類,804003.0,通過,,,False
114-3071-234034,114,234,09商業與管理群,中原大學,私立大學,會計學系,商管類,804004.0,未通過,未通過同級分超額篩選,,False
114-3071-234034,114,234,21資管類,中原大學,私立大學,資訊管理學系,資訊類,804005.0,通過,,,False
114-3071-234035,114,234,09商業與管理群,國立高雄科技大學,國立科大,人力資源發展系,商管類,105066.0,未通過,未通過第3項倍率篩選,,False
114-3071-234035,114,234,09商業與管理群,國立高雄科技大學,國立科大,商務資訊應用系,資訊類,105080.0,未通過,未通過同級分超額篩選,,False
114-3071-234035,114,234,09商業與管理群,國立臺北護理健康大學,國立大學,健康事業管理系,商管類,111005.0,未通過,未通過第3項倍率篩選,,False
114-3071-234035,114,234,09商業與管理群,國立屏東大學,國立大學,國際經營與貿易學系,商管類,738001.0,未通過,未通過第1項倍率篩選,,False
114-3071-234035,114,234,09商業與管理群,國立屏東大學,國立大學,資訊管理學系,資訊類,738019.0,未通過,未通過第2項倍率篩選,,False
114-3071-234035,114,234,09商業與管理群,逢甲大學,私立大學,合作經濟暨社會事業經營學系,商管類,807010.0,未通過,未通過第2項倍率篩選,,False
114-3071-234036,114,234,09商業與管理群,國立高雄科技大學,國立科大,供應鏈管理系,商管類,105082.0,未通過,未通過第2項倍率篩選,,False
114-3071-234036,114,234,09商業與管理群,國立高雄科技大學,國立科大,文化創意產業系,設計類,105097.0,未通過,未通過第1項倍率篩選,,False
114-3071-234036,114,234,09商業與管理群,國立虎尾科技大學,國立科大,財務金融系,商管類,107039.0,通過,,,False
114-3071-234036,114,234,09商業與管理群,國立勤益科技大學,國立科大,企業管理系,商管類,110026.0,通過,,未錄取,False
114-3071-234036,114,234,09商業與管理群,國立臺中科技大學,國立科大,企業管理系,商管類,113031.0,通過,,錄取,True
